County,City,Model Year,Maker,Model,EV Type,CAFV Eligibility,Electric Range,Electric Utility
Snohomish,Brier,2020,KIA,NIRO,BEV,Eligible,239,PSE INC
Skagit,Sedro-Woolley,2020,KIA,NIRO,BEV,Eligible,239,PSE INC
Spokane,Veradale,2020,KIA,NIRO,BEV,Eligible,239,AVISTA CORP
Spokane,Spokane,2020,KIA,NIRO,BEV,Eligible,239,AVISTA CORP
Snohomish,Marysville,2020,KIA,NIRO,PHEV,Not eligible,26,PSE INC
Yakima,Yakima,2020,KIA,NIRO,PHEV,Not eligible,26,PACIFICORP
Kitsap,Bremerton,2020,KIA,OPTIMA,PHEV,Not eligible,28,PSE INC
Snohomish,Everett,2020,KIA,SOUL EV,BEV,Unknown,0,PSE INC
Snohomish,Monroe,2020,LAND ROVER,RANGE ROVER,PHEV,Not eligible,19,PSE INC
Snohomish,Bothell,2020,LAND ROVER,RANGE ROVER,PHEV,Not eligible,19,PSE INC
Thurston,Olympia,2020,LAND ROVER,RANGE ROVER,PHEV,Not eligible,19,PSE INC
Skagit,Anacortes,2020,LAND ROVER,RANGE ROVER,PHEV,Not eligible,19,PSE INC
Yakima,Yakima,2020,LAND ROVER,RANGE ROVER SPORT,PHEV,Not eligible,19,PACIFICORP
Thurston,Rochester,2020,LINCOLN,AVIATOR,PHEV,Not eligible,21,PSE INC
Thurston,Olympia,2020,LINCOLN,AVIATOR,PHEV,Not eligible,21,PSE INC
Snohomish,Mill Creek,2020,LINCOLN,AVIATOR,PHEV,Not eligible,21,PSE INC
Yakima,Yakima,2020,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,22,PACIFICORP
Thurston,Olympia,2020,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,22,PSE INC
Stevens,Colville,2020,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,22,AVISTA CORP
Snohomish,Monroe,2020,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,22,PSE INC
Snohomish,Snohomish,2020,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,22,PSE INC
Walla Walla,Walla Walla,2020,MERCEDES-BENZ,GLC-CLASS,PHEV,Not eligible,22,PACIFICORP
Kitsap,Seabeck,2020,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PSE INC
Thurston,Olympia,2020,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PSE INC
Snohomish,Mill Creek,2020,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PSE INC
Island,Oak Harbor,2020,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PSE INC
Snohomish,Snohomish,2020,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PSE INC
Snohomish,Bothell,2020,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PSE INC
Skagit,Mount Vernon,2020,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PSE INC
Spokane,Spokane Valley,2020,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,AVISTA CORP
Spokane,Spokane,2020,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,AVISTA CORP
Island,Clinton,2020,MITSUBISHI,OUTLANDER,PHEV,Not eligible,22,PSE INC
Snohomish,Snohomish,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Snohomish,Monroe,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Snohomish,Everett,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Thurston,Olympia,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Thurston,Olympia,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Snohomish,Bothell,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Kitsap,Silverdale,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Kitsap,Poulsbo,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Snohomish,Mukilteo,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Kitsap,Port Orchard,2020,NISSAN,LEAF,BEV,Unknown,0,PSE INC
Kitsap,Kingston,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Yakima,Yakima,2020,NISSAN,LEAF,BEV,Eligible,149,PACIFICORP
Snohomish,Mill Creek,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Snohomish,Lake Stevens,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Kitsap,Bremerton,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Thurston,Rochester,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Kitsap,Port Orchard,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Kitsap,Bainbridge Island,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Snohomish,Bothell,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Kitsap,Indianola,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Thurston,Olympia,2020,NISSAN,LEAF,BEV,Unknown,0,PSE INC
Kitsap,Bremerton,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Kitsap,Poulsbo,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Kitsap,Bainbridge Island,2020,NISSAN,LEAF,BEV,Unknown,0,PSE INC
Thurston,Lacey,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Snohomish,Snohomish,2020,NISSAN,LEAF,BEV,Unknown,0,PSE INC
Spokane,Nine Mile Falls,2020,NISSAN,LEAF,BEV,Eligible,215,AVISTA CORP
Snohomish,Lake Stevens,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Thurston,Lacey,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Kitsap,Indianola,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Snohomish,Arlington,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Whitman,Pullman,2020,NISSAN,LEAF,BEV,Eligible,149,AVISTA CORP
Kitsap,Silverdale,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Island,Coupeville,2020,NISSAN,LEAF,BEV,Unknown,0,PSE INC
Thurston,Centralia,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Snohomish,Marysville,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Kitsap,Bainbridge Island,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Walla Walla,College Place,2020,NISSAN,LEAF,BEV,Eligible,215,PACIFICORP
Snohomish,Monroe,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Snohomish,Lynnwood,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Snohomish,Edmonds,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Skagit,Mount Vernon,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Skagit,Anacortes,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Spokane,Medical Lake,2020,NISSAN,LEAF,BEV,Unknown,0,AVISTA CORP
Snohomish,Everett,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Snohomish,Woodinville,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Island,Oak Harbor,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Snohomish,Marysville,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Snohomish,Snohomish,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Island,Clinton,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Walla Walla,Walla Walla,2020,NISSAN,LEAF,BEV,Eligible,215,PACIFICORP
Island,Coupeville,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Kitsap,Port Orchard,2020,NISSAN,LEAF,BEV,Eligible,215,PSE INC
Thurston,Lacey,2020,NISSAN,LEAF,BEV,Unknown,0,PSE INC
Snohomish,Everett,2020,NISSAN,LEAF,BEV,Unknown,0,PSE INC
Snohomish,Mountlake Terrace,2020,NISSAN,LEAF,BEV,Eligible,149,PSE INC
Kitsap,Bainbridge Island,2020,PORSCHE,CAYENNE,PHEV,Not eligible,14,PSE INC
Snohomish,Bothell,2020,PORSCHE,CAYENNE,PHEV,Not eligible,14,PSE INC
Kitsap,Bainbridge Island,2020,PORSCHE,TAYCAN,BEV,Eligible,203,PSE INC
Snohomish,Bothell,2020,PORSCHE,TAYCAN,BEV,Eligible,192,PSE INC
Kitsap,Bremerton,2020,PORSCHE,TAYCAN,BEV,Eligible,192,PSE INC
Kitsap,Bainbridge Island,2020,PORSCHE,TAYCAN,BEV,Eligible,192,PSE INC
Snohomish,Bothell,2020,PORSCHE,TAYCAN,BEV,Eligible,203,PSE INC
Spokane,Spokane,2020,PORSCHE,TAYCAN,BEV,Eligible,192,AVISTA CORP
Snohomish,Lake Stevens,2020,PORSCHE,TAYCAN,BEV,Eligible,203,PSE INC
Snohomish,Mountlake Terrace,2020,PORSCHE,TAYCAN,BEV,Eligible,192,PSE INC
Snohomish,Mountlake Terrace,2020,PORSCHE,TAYCAN,BEV,Eligible,203,PSE INC
Snohomish,Marysville,2020,PORSCHE,TAYCAN,BEV,Eligible,203,PSE INC
Snohomish,Everett,2020,PORSCHE,TAYCAN,BEV,Eligible,192,PSE INC
Skagit,Anacortes,2020,PORSCHE,TAYCAN,BEV,Eligible,192,PSE INC
Kittitas,Cle Elum,2020,PORSCHE,TAYCAN,BEV,Eligible,203,PSE INC
Thurston,Olympia,2020,PORSCHE,TAYCAN,BEV,Eligible,192,PSE INC
Thurston,Olympia,2020,PORSCHE,TAYCAN,BEV,Eligible,203,PSE INC
Skagit,Anacortes,2020,PORSCHE,TAYCAN,BEV,Eligible,203,PSE INC
Thurston,Lacey,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Thurston,Olympia,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Thurston,Lacey,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Snohomish,Everett,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Snohomish,Bothell,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Snohomish,Edmonds,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Snohomish,Lynnwood,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Skagit,Mount Vernon,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Yakima,Yakima,2020,TESLA,MODEL 3,BEV,Eligible,322,PACIFICORP
Island,Oak Harbor,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Snohomish,Snohomish,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Kitsap,Silverdale,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Kitsap,Bainbridge Island,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Kitsap,Silverdale,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Snohomish,Mill Creek,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Snohomish,Lynnwood,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Kitsap,Port Orchard,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Snohomish,Bothell,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Snohomish,Snohomish,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Snohomish,Mukilteo,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Thurston,Yelm,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Kitsap,Port Orchard,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Kitsap,Bainbridge Island,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Snohomish,Monroe,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Snohomish,Lake Stevens,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Thurston,Tumwater,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Snohomish,Arlington,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Snohomish,Mill Creek,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Thurston,Olympia,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Thurston,Tenino,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Thurston,Yelm,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Thurston,Lacey,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Snohomish,Lake Stevens,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Snohomish,Snohomish,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Snohomish,Marysville,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Kitsap,Silverdale,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Yakima,Moxee,2020,TESLA,MODEL 3,BEV,Eligible,266,PACIFICORP
Kitsap,Bremerton,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Kitsap,Poulsbo,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Kitsap,Bainbridge Island,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Thurston,Rochester,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Snohomish,Mountlake Terrace,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Thurston,Tumwater,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Yakima,Moxee,2020,TESLA,MODEL 3,BEV,Eligible,322,PACIFICORP
Kitsap,Poulsbo,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Kitsap,Bremerton,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Kitsap,Seabeck,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Yakima,Yakima,2020,TESLA,MODEL 3,BEV,Eligible,308,PACIFICORP
Kitsap,Poulsbo,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Kitsap,Bremerton,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Kitsap,Kingston,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Yakima,Yakima,2020,TESLA,MODEL 3,BEV,Eligible,266,PACIFICORP
Kitsap,Kingston,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Kitsap,Port Orchard,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Island,Langley,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Kitsap,Hansville,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Snohomish,Lake Stevens,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Kitsap,Olalla,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Snohomish,Edmonds,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Snohomish,Marysville,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Thurston,Olympia,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Kitsap,Kingston,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Spokane,Spokane Valley,2020,TESLA,MODEL 3,BEV,Eligible,322,AVISTA CORP
Kittitas,Cle Elum,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Thurston,Yelm,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Spokane,Spokane,2020,TESLA,MODEL 3,BEV,Eligible,266,AVISTA CORP
Thurston,Tenino,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Snohomish,Everett,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Yakima,Zillah,2020,TESLA,MODEL 3,BEV,Eligible,322,PACIFICORP
Skagit,Sedro Woolley,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Walla Walla,College Place,2020,TESLA,MODEL 3,BEV,Eligible,266,PACIFICORP
Island,Coupeville,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Skagit,Anacortes,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Snohomish,Everett,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Skagit,Mount Vernon,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Kittitas,Cle Elum,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Skagit,Bow,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Snohomish,Mukilteo,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Snohomish,Marysville,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Kitsap,Seabeck,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Spokane,Spokane,2020,TESLA,MODEL 3,BEV,Eligible,322,AVISTA CORP
Snohomish,Edmonds,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Snohomish,Monroe,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Snohomish,Lynnwood,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Adams,Hatton,2020,TESLA,MODEL 3,BEV,Eligible,266,AVISTA CORP
Snohomish,Bothell,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Whitman,Pullman,2020,TESLA,MODEL 3,BEV,Eligible,308,AVISTA CORP
Whitman,Pullman,2020,TESLA,MODEL 3,BEV,Eligible,322,AVISTA CORP
Snohomish,Mill Creek,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Asotin,Asotin,2020,TESLA,MODEL 3,BEV,Eligible,322,AVISTA CORP
Kittitas,Ellensburg,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Thurston,Rainier,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Snohomish,Monroe,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Spokane,Deer Park,2020,TESLA,MODEL 3,BEV,Eligible,322,AVISTA CORP
Skagit,Mount Vernon,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Skagit,Anacortes,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Spokane,Greenacres,2020,TESLA,MODEL 3,BEV,Eligible,308,AVISTA CORP
Spokane,Medical Lake,2020,TESLA,MODEL 3,BEV,Eligible,322,AVISTA CORP
Walla Walla,Walla Walla,2020,TESLA,MODEL 3,BEV,Eligible,322,PACIFICORP
Snohomish,Stanwood,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Kittitas,Ellensburg,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Thurston,Centralia,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Kittitas,Ronald,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Island,Oak Harbor,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Snohomish,Granite Falls,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Snohomish,Brier,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Snohomish,Woodinville,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Whitman,Pullman,2020,TESLA,MODEL 3,BEV,Eligible,266,AVISTA CORP
Skagit,Burlington,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Skagit,Sedro-Woolley,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Snohomish,Granite Falls,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Spokane,Spokane,2020,TESLA,MODEL 3,BEV,Eligible,308,AVISTA CORP
Stevens,Hunters,2020,TESLA,MODEL 3,BEV,Eligible,322,AVISTA CORP
Spokane,Airway Heights,2020,TESLA,MODEL 3,BEV,Eligible,322,AVISTA CORP
Island,Langley,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Island,Oak Harbor,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Island,Coupeville,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Spokane,Mead,2020,TESLA,MODEL 3,BEV,Eligible,322,AVISTA CORP
Island,Freeland,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Snohomish,Woodinville,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Snohomish,Arlington,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Snohomish,Arlington,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Island,Greenbank,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Skagit,Sedro-Woolley,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Snohomish,Mukilteo,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Spokane,Liberty Lake,2020,TESLA,MODEL 3,BEV,Eligible,322,AVISTA CORP
Skagit,Concrete,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Island,Clinton,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Snohomish,Brier,2020,TESLA,MODEL 3,BEV,Eligible,322,PSE INC
Spokane,Cheney,2020,TESLA,MODEL 3,BEV,Eligible,322,AVISTA CORP
Snohomish,Mountlake Terrace,2020,TESLA,MODEL 3,BEV,Eligible,266,PSE INC
Adams,Othello,2020,TESLA,MODEL 3,BEV,Eligible,322,AVISTA CORP
Island,Clinton,2020,TESLA,MODEL 3,BEV,Eligible,308,PSE INC
Snohomish,Brier,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Thurston,Olympia,2020,TESLA,MODEL S,BEV,Eligible,337,PSE INC
Kitsap,Port Orchard,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Kitsap,Kingston,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Kitsap,Poulsbo,2020,TESLA,MODEL S,BEV,Eligible,337,PSE INC
Snohomish,Snohomish,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Snohomish,Bothell,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Thurston,Olympia,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Snohomish,Lake Stevens,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Snohomish,Bothell,2020,TESLA,MODEL S,BEV,Eligible,337,PSE INC
Snohomish,Lake Stevens,2020,TESLA,MODEL S,BEV,Eligible,337,PSE INC
Yakima,Toppenish,2020,TESLA,MODEL S,BEV,Eligible,330,PACIFICORP
Yakima,Yakima,2020,TESLA,MODEL S,BEV,Eligible,330,PACIFICORP
Kitsap,Silverdale,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Island,Langley,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Kitsap,Bremerton,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Snohomish,Marysville,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Snohomish,Edmonds,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Kitsap,Bainbridge Island,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Snohomish,Everett,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Skagit,Mount Vernon,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Walla Walla,Walla Walla,2020,TESLA,MODEL S,BEV,Eligible,337,PACIFICORP
Kittitas,Cle Elum,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Island,Oak Harbor,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Snohomish,Lynnwood,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Snohomish,Mukilteo,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Spokane,Spokane Valley,2020,TESLA,MODEL S,BEV,Eligible,337,AVISTA CORP
Skagit,Anacortes,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Island,Coupeville,2020,TESLA,MODEL S,BEV,Eligible,337,PSE INC
Snohomish,Mountlake Terrace,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Spokane,Spokane,2020,TESLA,MODEL S,BEV,Eligible,330,AVISTA CORP
Snohomish,Snohomish,2020,TESLA,MODEL S,BEV,Eligible,337,PSE INC
Snohomish,Edmonds,2020,TESLA,MODEL S,BEV,Eligible,337,PSE INC
Island,Greenbank,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Kittitas,Easton,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Island,Coupeville,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Spokane,Spokane,2020,TESLA,MODEL S,BEV,Eligible,337,AVISTA CORP
Island,Clinton,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Island,Oak Harbor,2020,TESLA,MODEL S,BEV,Eligible,337,PSE INC
Snohomish,Mountlake Terrace,2020,TESLA,MODEL S,BEV,Eligible,337,PSE INC
Asotin,Clarkston,2020,TESLA,MODEL S,BEV,Eligible,330,AVISTA CORP
Yakima,Selah,2020,TESLA,MODEL S,BEV,Eligible,330,PACIFICORP
Skagit,Bow,2020,TESLA,MODEL S,BEV,Eligible,330,PSE INC
Walla Walla,Walla Walla,2020,TESLA,MODEL S,BEV,Eligible,330,PACIFICORP
Snohomish,Edmonds,2020,TESLA,MODEL X,BEV,Eligible,293,PSE INC
Snohomish,Lake Stevens,2020,TESLA,MODEL X,BEV,Eligible,293,PSE INC
Kitsap,Bainbridge Island,2020,TESLA,MODEL X,BEV,Eligible,289,PSE INC
Kitsap,Seabeck,2020,TESLA,MODEL X,BEV,Eligible,289,PSE INC
Kitsap,Kingston,2020,TESLA,MODEL X,BEV,Eligible,289,PSE INC
Snohomish,Snohomish,2020,TESLA,MODEL X,BEV,Eligible,289,PSE INC
Kitsap,Silverdale,2020,TESLA,MODEL X,BEV,Eligible,293,PSE INC
Snohomish,Bothell,2020,TESLA,MODEL X,BEV,Eligible,289,PSE INC
Snohomish,Bothell,2020,TESLA,MODEL X,BEV,Eligible,293,PSE INC
Thurston,Olympia,2020,TESLA,MODEL X,BEV,Eligible,289,PSE INC
Kitsap,Poulsbo,2020,TESLA,MODEL X,BEV,Eligible,289,PSE INC
Thurston,Olympia,2020,TESLA,MODEL X,BEV,Eligible,293,PSE INC
Snohomish,Lynnwood,2020,TESLA,MODEL X,BEV,Eligible,293,PSE INC
Yakima,Zillah,2020,TESLA,MODEL X,BEV,Eligible,289,PACIFICORP
Kitsap,Bremerton,2020,TESLA,MODEL X,BEV,Eligible,293,PSE INC
Kitsap,Bainbridge Island,2020,TESLA,MODEL X,BEV,Eligible,293,PSE INC
Yakima,Yakima,2020,TESLA,MODEL X,BEV,Eligible,289,PACIFICORP
Thurston,Rochester,2020,TESLA,MODEL X,BEV,Eligible,289,PSE INC
Kitsap,Bremerton,2020,TESLA,MODEL X,BEV,Eligible,289,PSE INC
Thurston,Lacey,2020,TESLA,MODEL X,BEV,Eligible,293,PSE INC
Kittitas,Cle Elum,2020,TESLA,MODEL X,BEV,Eligible,293,PSE INC
Thurston,Tumwater,2020,TESLA,MODEL X,BEV,Eligible,289,PSE INC
Snohomish,Everett,2020,TESLA,MODEL X,BEV,Eligible,293,PSE INC
Snohomish,Marysville,2020,TESLA,MODEL X,BEV,Eligible,289,PSE INC
Skagit,Anacortes,2020,TESLA,MODEL X,BEV,Eligible,289,PSE INC
Yakima,Yakima,2020,TESLA,MODEL X,BEV,Eligible,293,PACIFICORP
Snohomish,Marysville,2020,TESLA,MODEL X,BEV,Eligible,293,PSE INC
Snohomish,Stanwood,2020,TESLA,MODEL X,BEV,Eligible,293,PSE INC
Kitsap,Olalla,2020,TESLA,MODEL X,BEV,Eligible,289,PSE INC
Island,Langley,2020,TESLA,MODEL X,BEV,Eligible,289,PSE INC
Kittitas,Ronald,2020,TESLA,MODEL X,BEV,Eligible,293,PSE INC
Snohomish,Snohomish,2020,TESLA,MODEL X,BEV,Eligible,293,PSE INC
Island,Coupeville,2020,TESLA,MODEL X,BEV,Eligible,293,PSE INC
